'__post_init__'; 0.0515s
'from_element'; 0.0515s
'nodes_ids'; 0.0114s
'prefixes_nodes'; 0.0478s
'prefixes'; 0.0483s
'__post_init__'; 0.0492s
'from_element'; 0.0492s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0558s
'prefixes'; 0.0564s
'__post_init__'; 0.0570s
'from_element'; 0.0570s
'ontologies'; 0.2784s
'nodes_ids'; 0.0133s
'get_ontology_contains_element_id'; 0.2917s
'get_relations'; 0.8833s
'relations_from_node'; 0.8833s
'relations_from'; 0.8833s
'to_turtle'; 0.8834s
'nodes_ids'; 0.0163s
'ontology_nodes'; 0.0514s
'nodes_ids'; 0.0135s
'prefixes_nodes'; 0.0484s
'prefixes'; 0.0487s
'_get_children_by_filter'; 0.0099s
'get_class_elements_children_of'; 0.0099s
'get_classes_children_of'; 0.0099s
'_get_children_by_filter'; 0.0104s
'get_named_instance_elements_children_of'; 0.0104s
'get_named_instances_children_of'; 0.0107s
'_get_children_by_filter'; 0.0107s
'get_datatype_elements_children_of'; 0.0107s
'get_datatypes_children_of'; 0.0108s
'__post_init__'; 0.0801s
'from_element'; 0.0801s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0476s
'prefixes'; 0.0481s
'_get_children_by_filter'; 0.0022s
'get_class_elements_children_of'; 0.0022s
'get_classes_children_of'; 0.0024s
'_get_children_by_filter'; 0.0022s
'get_named_instance_elements_children_of'; 0.0024s
'get_named_instances_children_of'; 0.0025s
'_get_children_by_filter'; 0.0020s
'get_datatype_elements_children_of'; 0.0020s
'get_datatypes_children_of'; 0.0020s
'__post_init__'; 0.0551s
'from_element'; 0.0551s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0488s
'prefixes'; 0.0490s
'__post_init__'; 0.0495s
'from_element'; 0.0495s
'nodes_ids'; 0.0140s
'prefixes_nodes'; 0.0511s
'prefixes'; 0.0514s
'__post_init__'; 0.0520s
'from_element'; 0.0520s
'ontologies'; 0.2881s
'nodes_ids'; 0.0108s
'get_ontology_contains_element_id'; 0.2991s
'get_relations'; 0.2993s
'relations_from_node'; 0.2993s
'relations_from'; 0.2993s
'to_turtle'; 0.2994s
'nodes_ids'; 0.0125s
'ontology_nodes'; 0.0468s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0479s
'prefixes'; 0.0482s
'_get_children_by_filter'; 0.0096s
'get_class_elements_children_of'; 0.0096s
'get_classes_children_of'; 0.0097s
'_get_children_by_filter'; 0.0116s
'get_named_instance_elements_children_of'; 0.0116s
'get_named_instances_children_of'; 0.0119s
'_get_children_by_filter'; 0.0106s
'get_datatype_elements_children_of'; 0.0106s
'get_datatypes_children_of'; 0.0107s
'__post_init__'; 0.0805s
'from_element'; 0.0805s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0493s
'prefixes'; 0.0496s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0019s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0021s
'get_named_instances_children_of'; 0.0021s
'_get_children_by_filter'; 0.0023s
'get_datatype_elements_children_of'; 0.0023s
'get_datatypes_children_of'; 0.0023s
'__post_init__'; 0.0560s
'from_element'; 0.0560s
'nodes_ids'; 0.0124s
'prefixes_nodes'; 0.0477s
'prefixes'; 0.0481s
'__post_init__'; 0.0486s
'from_element'; 0.0486s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0480s
'prefixes'; 0.0483s
'__post_init__'; 0.0493s
'from_element'; 0.0494s
'ontologies'; 0.2812s
'nodes_ids'; 0.0116s
'get_ontology_contains_element_id'; 0.2929s
'nodes_ids'; 0.0141s
'ontology_nodes'; 0.0591s
'nodes_ids'; 0.0164s
'prefixes_nodes'; 0.0512s
'prefixes'; 0.0514s
'_get_children_by_filter'; 0.0100s
'get_class_elements_children_of'; 0.0100s
'get_classes_children_of'; 0.0100s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0099s
'_get_children_by_filter'; 0.0104s
'get_datatype_elements_children_of'; 0.0104s
'get_datatypes_children_of'; 0.0104s
'__post_init__'; 0.0819s
'from_element'; 0.0819s
'nodes_ids'; 0.0151s
'prefixes_nodes'; 0.0496s
'prefixes'; 0.0499s
'_get_children_by_filter'; 0.0021s
'get_class_elements_children_of'; 0.0021s
'get_classes_children_of'; 0.0022s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0556s
'from_element'; 0.0556s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0461s
'prefixes'; 0.0464s
'__post_init__'; 0.0468s
'from_element'; 0.0469s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0455s
'prefixes'; 0.0458s
'__post_init__'; 0.0464s
'from_element'; 0.0464s
'ontologies'; 0.2899s
'nodes_ids'; 0.0093s
'get_ontology_contains_element_id'; 0.2991s
'nodes_ids'; 0.0158s
'ontology_nodes'; 0.0518s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0454s
'prefixes'; 0.0457s
'_get_children_by_filter'; 0.0117s
'get_class_elements_children_of'; 0.0117s
'get_classes_children_of'; 0.0117s
'_get_children_by_filter'; 0.0116s
'get_named_instance_elements_children_of'; 0.0116s
'get_named_instances_children_of'; 0.0119s
'_get_children_by_filter'; 0.0115s
'get_datatype_elements_children_of'; 0.0115s
'get_datatypes_children_of'; 0.0116s
'__post_init__'; 0.0809s
'from_element'; 0.0809s
'nodes_ids'; 0.0152s
'prefixes_nodes'; 0.0495s
'prefixes'; 0.0498s
'_get_children_by_filter'; 0.0024s
'get_class_elements_children_of'; 0.0024s
'get_classes_children_of'; 0.0025s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0556s
'from_element'; 0.0556s
'nodes_ids'; 0.0129s
'prefixes_nodes'; 0.0458s
'prefixes'; 0.0461s
'__post_init__'; 0.0468s
'from_element'; 0.0468s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0440s
'prefixes'; 0.0442s
'__post_init__'; 0.0447s
'from_element'; 0.0448s
'ontologies'; 0.2800s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2895s
'nodes_ids'; 0.0122s
'ontology_nodes'; 0.0462s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0421s
'prefixes'; 0.0424s
'_get_children_by_filter'; 0.0099s
'get_class_elements_children_of'; 0.0099s
'get_classes_children_of'; 0.0099s
'_get_children_by_filter'; 0.0093s
'get_named_instance_elements_children_of'; 0.0093s
'get_named_instances_children_of'; 0.0095s
'_get_children_by_filter'; 0.0096s
'get_datatype_elements_children_of'; 0.0096s
'get_datatypes_children_of'; 0.0096s
'__post_init__'; 0.0715s
'from_element'; 0.0715s
'nodes_ids'; 0.0118s
'prefixes_nodes'; 0.0503s
'prefixes'; 0.0506s
'_get_children_by_filter'; 0.0021s
'get_class_elements_children_of'; 0.0021s
'get_classes_children_of'; 0.0021s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0561s
'from_element'; 0.0561s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0419s
'prefixes'; 0.0421s
'__post_init__'; 0.0426s
'from_element'; 0.0426s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0458s
'prefixes'; 0.0462s
'__post_init__'; 0.0469s
'from_element'; 0.0469s
'ontologies'; 0.2633s
'nodes_ids'; 0.0090s
'get_ontology_contains_element_id'; 0.2723s
'nodes_ids'; 0.0126s
'ontology_nodes'; 0.0469s
'nodes_ids'; 0.0140s
'prefixes_nodes'; 0.0481s
'prefixes'; 0.0483s
'_get_children_by_filter'; 0.0096s
'get_class_elements_children_of'; 0.0096s
'get_classes_children_of'; 0.0096s
'_get_children_by_filter'; 0.0101s
'get_named_instance_elements_children_of'; 0.0101s
'get_named_instances_children_of'; 0.0103s
'_get_children_by_filter'; 0.0099s
'get_datatype_elements_children_of'; 0.0099s
'get_datatypes_children_of'; 0.0100s
'__post_init__'; 0.0783s
'from_element'; 0.0783s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0447s
'prefixes'; 0.0450s
'_get_children_by_filter'; 0.0020s
'get_class_elements_children_of'; 0.0020s
'get_classes_children_of'; 0.0021s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0507s
'from_element'; 0.0507s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0453s
'prefixes'; 0.0456s
'__post_init__'; 0.0461s
'from_element'; 0.0461s
'nodes_ids'; 0.0139s
'prefixes_nodes'; 0.0466s
'prefixes'; 0.0469s
'__post_init__'; 0.0474s
'from_element'; 0.0474s
'ontologies'; 0.2695s
'nodes_ids'; 0.0113s
'get_ontology_contains_element_id'; 0.2808s
'get_relations'; 1.4348s
'relations_from_node'; 1.4348s
'relations_from'; 1.4348s
'to_turtle'; 1.4349s
'nodes_ids'; 0.0145s
'ontology_nodes'; 0.0488s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0443s
'prefixes'; 0.0445s
'_get_children_by_filter'; 0.0093s
'get_class_elements_children_of'; 0.0093s
'get_classes_children_of'; 0.0093s
'_get_children_by_filter'; 0.0099s
'get_named_instance_elements_children_of'; 0.0100s
'get_named_instances_children_of'; 0.0102s
'_get_children_by_filter'; 0.0094s
'get_datatype_elements_children_of'; 0.0094s
'get_datatypes_children_of'; 0.0094s
'__post_init__'; 0.0734s
'from_element'; 0.0734s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0452s
'prefixes'; 0.0455s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0020s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0512s
'from_element'; 0.0512s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0446s
'prefixes'; 0.0448s
'__post_init__'; 0.0453s
'from_element'; 0.0454s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0470s
'prefixes'; 0.0473s
'__post_init__'; 0.0479s
'from_element'; 0.0479s
'ontologies'; 0.2667s
'nodes_ids'; 0.0135s
'get_ontology_contains_element_id'; 0.2803s
'nodes_ids'; 0.0164s
'ontology_nodes'; 0.0553s
'nodes_ids'; 0.0315s
'prefixes_nodes'; 0.0862s
'prefixes'; 0.0865s
'_get_children_by_filter'; 0.0114s
'get_class_elements_children_of'; 0.0114s
'get_classes_children_of'; 0.0114s
'_get_children_by_filter'; 0.0116s
'get_named_instance_elements_children_of'; 0.0116s
'get_named_instances_children_of'; 0.0119s
'_get_children_by_filter'; 0.0111s
'get_datatype_elements_children_of'; 0.0111s
'get_datatypes_children_of'; 0.0112s
'__post_init__'; 0.1210s
'from_element'; 0.1210s
'nodes_ids'; 0.0134s
'prefixes_nodes'; 0.0487s
'prefixes'; 0.0491s
'_get_children_by_filter'; 0.0020s
'get_class_elements_children_of'; 0.0020s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0020s
'_get_children_by_filter'; 0.0018s
'get_datatype_elements_children_of'; 0.0018s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0550s
'from_element'; 0.0550s
'nodes_ids'; 0.0148s
'prefixes_nodes'; 0.0556s
'prefixes'; 0.0559s
'__post_init__'; 0.0565s
'from_element'; 0.0565s
'nodes_ids'; 0.0152s
'prefixes_nodes'; 0.0530s
'prefixes'; 0.0533s
'__post_init__'; 0.0538s
'from_element'; 0.0538s
'ontologies'; 0.3417s
'nodes_ids'; 0.0118s
'get_ontology_contains_element_id'; 0.3536s
'nodes_ids'; 0.0150s
'ontology_nodes'; 0.0531s
'nodes_ids'; 0.0159s
'prefixes_nodes'; 0.0502s
'prefixes'; 0.0505s
'_get_children_by_filter'; 0.0101s
'get_class_elements_children_of'; 0.0102s
'get_classes_children_of'; 0.0102s
'_get_children_by_filter'; 0.0101s
'get_named_instance_elements_children_of'; 0.0101s
'get_named_instances_children_of'; 0.0104s
'_get_children_by_filter'; 0.0106s
'get_datatype_elements_children_of'; 0.0106s
'get_datatypes_children_of'; 0.0106s
'__post_init__'; 0.0818s
'from_element'; 0.0818s
'nodes_ids'; 0.0152s
'prefixes_nodes'; 0.0513s
'prefixes'; 0.0516s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0574s
'from_element'; 0.0574s
'nodes_ids'; 0.0139s
'prefixes_nodes'; 0.0469s
'prefixes'; 0.0473s
'__post_init__'; 0.0480s
'from_element'; 0.0480s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0492s
'prefixes'; 0.0496s
'__post_init__'; 0.0502s
'from_element'; 0.0502s
'ontologies'; 0.2906s
'nodes_ids'; 0.0121s
'get_ontology_contains_element_id'; 0.3028s
'nodes_ids'; 0.0169s
'ontology_nodes'; 0.0527s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0505s
'prefixes'; 0.0508s
'_get_children_by_filter'; 0.0141s
'get_class_elements_children_of'; 0.0141s
'get_classes_children_of'; 0.0141s
'_get_children_by_filter'; 0.0117s
'get_named_instance_elements_children_of'; 0.0117s
'get_named_instances_children_of'; 0.0120s
'_get_children_by_filter'; 0.0112s
'get_datatype_elements_children_of'; 0.0112s
'get_datatypes_children_of'; 0.0112s
'__post_init__'; 0.0882s
'from_element'; 0.0882s
'nodes_ids'; 0.0128s
'prefixes_nodes'; 0.0470s
'prefixes'; 0.0474s
'_get_children_by_filter'; 0.0023s
'get_class_elements_children_of'; 0.0024s
'get_classes_children_of'; 0.0025s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0020s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0539s
'from_element'; 0.0539s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0466s
'prefixes'; 0.0469s
'__post_init__'; 0.0475s
'from_element'; 0.0475s
'nodes_ids'; 0.0113s
'prefixes_nodes'; 0.0448s
'prefixes'; 0.0451s
'__post_init__'; 0.0457s
'from_element'; 0.0457s
'ontologies'; 0.2880s
'nodes_ids'; 0.0094s
'get_ontology_contains_element_id'; 0.2975s
'nodes_ids'; 0.0124s
'ontology_nodes'; 0.0461s
'nodes_ids'; 0.0124s
'prefixes_nodes'; 0.0472s
'prefixes'; 0.0476s
'_get_children_by_filter'; 0.0115s
'get_class_elements_children_of'; 0.0115s
'get_classes_children_of'; 0.0115s
'_get_children_by_filter'; 0.0129s
'get_named_instance_elements_children_of'; 0.0129s
'get_named_instances_children_of'; 0.0132s
'_get_children_by_filter'; 0.0132s
'get_datatype_elements_children_of'; 0.0132s
'get_datatypes_children_of'; 0.0132s
'__post_init__'; 0.0856s
'from_element'; 0.0856s
'nodes_ids'; 0.0149s
'prefixes_nodes'; 0.0507s
'prefixes'; 0.0510s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0562s
'from_element'; 0.0562s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0495s
'prefixes'; 0.0498s
'__post_init__'; 0.0503s
'from_element'; 0.0503s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0485s
'prefixes'; 0.0488s
'__post_init__'; 0.0493s
'from_element'; 0.0493s
'ontologies'; 0.2875s
'nodes_ids'; 0.0121s
'get_ontology_contains_element_id'; 0.2996s
'nodes_ids'; 0.0146s
'ontology_nodes'; 0.0487s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0489s
'prefixes'; 0.0491s
'_get_children_by_filter'; 0.0101s
'get_class_elements_children_of'; 0.0101s
'get_classes_children_of'; 0.0101s
'_get_children_by_filter'; 0.0112s
'get_named_instance_elements_children_of'; 0.0112s
'get_named_instances_children_of'; 0.0114s
'_get_children_by_filter'; 0.0108s
'get_datatype_elements_children_of'; 0.0108s
'get_datatypes_children_of'; 0.0108s
'__post_init__'; 0.0815s
'from_element'; 0.0815s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0457s
'prefixes'; 0.0462s
'_get_children_by_filter'; 0.0024s
'get_class_elements_children_of'; 0.0024s
'get_classes_children_of'; 0.0026s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0523s
'from_element'; 0.0524s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0482s
'prefixes'; 0.0484s
'__post_init__'; 0.0489s
'from_element'; 0.0489s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0481s
'prefixes'; 0.0484s
'__post_init__'; 0.0490s
'from_element'; 0.0490s
'ontologies'; 0.2805s
'nodes_ids'; 0.0094s
'get_ontology_contains_element_id'; 0.2899s
'nodes_ids'; 0.0132s
'ontology_nodes'; 0.0482s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0483s
'prefixes'; 0.0485s
'_get_children_by_filter'; 0.0113s
'get_class_elements_children_of'; 0.0114s
'get_classes_children_of'; 0.0114s
'_get_children_by_filter'; 0.0106s
'get_named_instance_elements_children_of'; 0.0106s
'get_named_instances_children_of'; 0.0109s
'_get_children_by_filter'; 0.0113s
'get_datatype_elements_children_of'; 0.0113s
'get_datatypes_children_of'; 0.0113s
'__post_init__'; 0.0822s
'from_element'; 0.0822s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0496s
'prefixes'; 0.0499s
'_get_children_by_filter'; 0.0020s
'get_class_elements_children_of'; 0.0020s
'get_classes_children_of'; 0.0021s
'_get_children_by_filter'; 0.0023s
'get_named_instance_elements_children_of'; 0.0023s
'get_named_instances_children_of'; 0.0024s
'_get_children_by_filter'; 0.0021s
'get_datatype_elements_children_of'; 0.0021s
'get_datatypes_children_of'; 0.0021s
'__post_init__'; 0.0565s
'from_element'; 0.0565s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0706s
'prefixes'; 0.0709s
'__post_init__'; 0.0717s
'from_element'; 0.0717s
'nodes_ids'; 0.0181s
'prefixes_nodes'; 0.0736s
'prefixes'; 0.0741s
'__post_init__'; 0.0748s
'from_element'; 0.0748s
'ontologies'; 0.3335s
'nodes_ids'; 0.0114s
'get_ontology_contains_element_id'; 0.3450s
'nodes_ids'; 0.0245s
'ontology_nodes'; 0.1017s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0488s
'prefixes'; 0.0492s
'_get_children_by_filter'; 0.0137s
'get_class_elements_children_of'; 0.0138s
'get_classes_children_of'; 0.0138s
'_get_children_by_filter'; 0.0127s
'get_named_instance_elements_children_of'; 0.0127s
'get_named_instances_children_of'; 0.0130s
'_get_children_by_filter'; 0.0108s
'get_datatype_elements_children_of'; 0.0108s
'get_datatypes_children_of'; 0.0108s
'__post_init__'; 0.0868s
'from_element'; 0.0868s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0502s
'prefixes'; 0.0505s
'_get_children_by_filter'; 0.0024s
'get_class_elements_children_of'; 0.0024s
'get_classes_children_of'; 0.0025s
'_get_children_by_filter'; 0.0024s
'get_named_instance_elements_children_of'; 0.0024s
'get_named_instances_children_of'; 0.0024s
'_get_children_by_filter'; 0.0020s
'get_datatype_elements_children_of'; 0.0020s
'get_datatypes_children_of'; 0.0021s
'__post_init__'; 0.0575s
'from_element'; 0.0575s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0428s
'prefixes'; 0.0431s
'__post_init__'; 0.0438s
'from_element'; 0.0438s
'nodes_ids'; 0.0118s
'prefixes_nodes'; 0.0435s
'prefixes'; 0.0437s
'__post_init__'; 0.0442s
'from_element'; 0.0442s
'ontologies'; 0.3341s
'nodes_ids'; 0.0110s
'get_ontology_contains_element_id'; 0.3451s
'get_relations'; 2.5141s
'relations_from_node'; 2.5141s
'relations_from'; 2.5141s
'to_turtle'; 2.5143s
'nodes_ids'; 0.0128s
'ontology_nodes'; 0.0447s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0453s
'prefixes'; 0.0456s
'_get_children_by_filter'; 0.0095s
'get_class_elements_children_of'; 0.0096s
'get_classes_children_of'; 0.0096s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0101s
'_get_children_by_filter'; 0.0098s
'get_datatype_elements_children_of'; 0.0098s
'get_datatypes_children_of'; 0.0099s
'__post_init__'; 0.0751s
'from_element'; 0.0751s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0445s
'prefixes'; 0.0447s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0500s
'from_element'; 0.0500s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0476s
'prefixes'; 0.0480s
'__post_init__'; 0.0489s
'from_element'; 0.0489s
'nodes_ids'; 0.0124s
'prefixes_nodes'; 0.0429s
'prefixes'; 0.0431s
'__post_init__'; 0.0436s
'from_element'; 0.0436s
'ontologies'; 0.2623s
'nodes_ids'; 0.0089s
'get_ontology_contains_element_id'; 0.2712s
'nodes_ids'; 0.0122s
'ontology_nodes'; 0.0451s
'nodes_ids'; 0.0139s
'prefixes_nodes'; 0.0477s
'prefixes'; 0.0480s
'_get_children_by_filter'; 0.0093s
'get_class_elements_children_of'; 0.0093s
'get_classes_children_of'; 0.0093s
'_get_children_by_filter'; 0.0109s
'get_named_instance_elements_children_of'; 0.0110s
'get_named_instances_children_of'; 0.0112s
'_get_children_by_filter'; 0.0099s
'get_datatype_elements_children_of'; 0.0099s
'get_datatypes_children_of'; 0.0099s
'__post_init__'; 0.0784s
'from_element'; 0.0784s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0429s
'prefixes'; 0.0432s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0483s
'from_element'; 0.0483s
'nodes_ids'; 0.0140s
'prefixes_nodes'; 0.0492s
'prefixes'; 0.0495s
'__post_init__'; 0.0501s
'from_element'; 0.0501s
'nodes_ids'; 0.0144s
'prefixes_nodes'; 0.0540s
'prefixes'; 0.0544s
'__post_init__'; 0.0552s
'from_element'; 0.0552s
'ontologies'; 0.2771s
'nodes_ids'; 0.0101s
'get_ontology_contains_element_id'; 0.2872s
'nodes_ids'; 0.0158s
'ontology_nodes'; 0.0484s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0444s
'prefixes'; 0.0447s
'_get_children_by_filter'; 0.0122s
'get_class_elements_children_of'; 0.0122s
'get_classes_children_of'; 0.0122s
'_get_children_by_filter'; 0.0092s
'get_named_instance_elements_children_of'; 0.0092s
'get_named_instances_children_of'; 0.0094s
'_get_children_by_filter'; 0.0097s
'get_datatype_elements_children_of'; 0.0098s
'get_datatypes_children_of'; 0.0098s
'__post_init__'; 0.0761s
'from_element'; 0.0761s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0438s
'prefixes'; 0.0441s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0492s
'from_element'; 0.0492s
'nodes_ids'; 0.0114s
'prefixes_nodes'; 0.0477s
'prefixes'; 0.0481s
'__post_init__'; 0.0487s
'from_element'; 0.0487s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0472s
'prefixes'; 0.0477s
'__post_init__'; 0.0483s
'from_element'; 0.0483s
'ontologies'; 0.2708s
'nodes_ids'; 0.0101s
'get_ontology_contains_element_id'; 0.2810s
'nodes_ids'; 0.0136s
'ontology_nodes'; 0.0460s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0544s
'prefixes'; 0.0547s
'_get_children_by_filter'; 0.0117s
'get_class_elements_children_of'; 0.0117s
'get_classes_children_of'; 0.0117s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0100s
'_get_children_by_filter'; 0.0100s
'get_datatype_elements_children_of'; 0.0101s
'get_datatypes_children_of'; 0.0101s
'__post_init__'; 0.0865s
'from_element'; 0.0865s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0472s
'prefixes'; 0.0474s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0528s
'from_element'; 0.0528s
'nodes_ids'; 0.0126s
'prefixes_nodes'; 0.0435s
'prefixes'; 0.0438s
'__post_init__'; 0.0444s
'from_element'; 0.0444s
'nodes_ids'; 0.0147s
'prefixes_nodes'; 0.0484s
'prefixes'; 0.0487s
'__post_init__'; 0.0492s
'from_element'; 0.0492s
'ontologies'; 0.2790s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2885s
'get_relations'; 1.1280s
'relations_from_node'; 1.1280s
'relations_from'; 1.1280s
